#,X,Y,Z,q_x,q_y,q_z,q_w
3149,-4.236619807,-1.323470211,0.092326587,0.638840351,0.768278179,0.039764124,0.007103493
3150,-4.239494349,-1.320507266,0.092389635,0.639586346,0.767651414,0.03986562,0.00716549
3151,-4.242366975,-1.317536063,0.092473539,0.640315559,0.767039974,0.03993058,0.00715626
3152,-4.245240277,-1.314573691,0.092575953,0.641039451,0.766436162,0.039932576,0.007029991
3153,-4.248116635,-1.311621995,0.092701203,0.641787453,0.765815662,0.039857961,0.006824913
3154,-4.250990864,-1.308691272,0.092846744,0.642571972,0.765166205,0.039732683,0.006576712
3155,-4.253854022,-1.305788113,0.093015413,0.643386528,0.764488068,0.039637213,0.006376587
3156,-4.256694818,-1.302911794,0.093210535,0.644206982,0.763798487,0.039620054,0.006283791
3157,-4.259499494,-1.300062976,0.093431613,0.644975196,0.763145091,0.039707184,0.006317148
3158,-4.262262764,-1.297240796,0.093677395,0.645664648,0.762550113,0.039911908,0.006444108
3159,-4.26499097,-1.294445071,0.093936524,0.646303646,0.761992839,0.040191268,0.006570512
3160,-4.267692103,-1.291683297,0.094208417,0.64690927,0.761461953,0.040502378,0.006606716
3161,-4.270370003,-1.288966254,0.09448201,0.647505667,0.760940762,0.040784173,0.006497641
3162,-4.273023741,-1.286286732,0.094753082,0.648082082,0.760439931,0.041003088,0.006282783
3163,-4.275644067,-1.283650457,0.095026307,0.648661804,0.759936961,0.041197985,0.006033692
3164,-4.278225428,-1.281079884,0.095303106,0.649281339,0.759399756,0.041381963,0.005769482
3165,-4.280773657,-1.278572931,0.095580797,0.649949763,0.7588238,0.041490917,0.00549993
3166,-4.283293479,-1.276141992,0.095845461,0.650668271,0.758209567,0.04149492,0.00521782
3167,-4.28579174,-1.273784372,0.096091812,0.651436924,0.757558141,0.041373831,0.004878873
3168,-4.288268614,-1.271506378,0.09631932,0.65225846,0.756864708,0.041160402,0.004531655
3169,-4.290717915,-1.269308624,0.096539856,0.653150317,0.756110418,0.040911796,0.004233762
3170,-4.293136753,-1.267174911,0.096754005,0.654072971,0.75532754,0.040655642,0.003996826
3171,-4.295524094,-1.265088131,0.096957565,0.655008504,0.754530107,0.040417153,0.003824947
3172,-4.297876932,-1.263034904,0.097158607,0.655913105,0.753755618,0.040205942,0.003734793
3173,-4.300190308,-1.261011721,0.097352789,0.656723429,0.753060117,0.040014252,0.003695603
3174,-4.302465818,-1.259018028,0.097538733,0.657427808,0.752457299,0.039793193,0.003632071
3175,-4.30470886,-1.257045931,0.097706356,0.657979749,0.751987947,0.039551995,0.003523695
3176,-4.30691441,-1.255101803,0.097858977,0.65834298,0.751685607,0.039268498,0.003354693
3177,-4.309078079,-1.253187273,0.097997629,0.658518743,0.751548351,0.038968602,0.003096678
3178,-4.311201549,-1.251306134,0.098124756,0.658548672,0.751538668,0.038674972,0.002743126
3179,-4.31328612,-1.249466071,0.098242552,0.658497519,0.75160085,0.038364791,0.002307002
3180,-4.315332501,-1.247662951,0.098349663,0.658358421,0.751741673,0.038017697,0.001817244
3181,-4.31733791,-1.245901723,0.098447444,0.658166594,0.75192809,0.037671104,0.001330461
3182,-4.3192994,-1.244178232,0.098545749,0.657936575,0.752147265,0.037325253,0.000883672
3183,-4.321213515,-1.24249634,0.098643585,0.657677824,0.752387653,0.037046199,0.00052787
3184,-4.323077748,-1.240853248,0.098748483,0.657414325,0.752626805,0.036867663,0.000271201
3185,-4.324891306,-1.239245598,0.098858156,0.657138504,0.752870267,0.0368149,0.000100667
3186,-4.32665789,-1.237665373,0.098975152,0.656888872,0.753083565,0.036907377,-1.93E-05
3187,-4.32837366,-1.236130456,0.099100089,0.656646337,0.753283239,0.037147414,-0.000135652
3188,-4.330043857,-1.234630099,0.099232346,0.656431069,0.753453353,0.037499437,-0.000297048
3189,-4.331668945,-1.233175007,0.099366891,0.656216026,0.753621491,0.03788064,-0.000481894
3190,-4.333253305,-1.231755754,0.099496542,0.655988886,0.753803425,0.038190144,-0.000699931
3191,-4.334795848,-1.230391079,0.099619217,0.655777445,0.753975641,0.038416145,-0.000935273
3192,-4.336300692,-1.22908756,0.099732149,0.655652647,0.754076787,0.038554281,-0.001171825
3193,-4.337768247,-1.227848131,0.099841472,0.655608056,0.754111005,0.03863559,-0.001400043
3194,-4.339197427,-1.226672559,0.099951627,0.655615946,0.754101768,0.038673751,-0.001610965
3195,-4.340586393,-1.22555004,0.100063279,0.655634811,0.754083085,0.038710884,-0.001778284
3196,-4.341926011,-1.224479542,0.100182427,0.655640606,0.754072391,0.038815787,-0.001887023
3197,-4.343213478,-1.223445391,0.100315652,0.65561602,0.75408277,0.039024507,-0.001974242
3198,-4.344448064,-1.222446782,0.100461784,0.655560817,0.754112884,0.039362544,-0.002088999
3199,-4.345634252,-1.221480576,0.100611435,0.65547048,0.754169568,0.039770525,-0.002240282
3200,-4.346771751,-1.220545319,0.100763458,0.655305157,0.754289385,0.040211498,-0.002389794
3201,-4.347860282,-1.219649715,0.100917612,0.655053947,0.754486127,0.040603176,-0.002528177
3202,-4.348907688,-1.218796266,0.101062468,0.654753944,0.754729977,0.040900508,-0.00266122
3203,-4.349923552,-1.217987758,0.101199156,0.654461554,0.754972854,0.04108644,-0.002822813
3204,-4.350915933,-1.21722878,0.101324806,0.654201002,0.755194995,0.041138508,-0.003031767
3205,-4.351891324,-1.216518847,0.101438258,0.654016099,0.755357066,0.041084342,-0.00327446
3206,-4.352851579,-1.215855635,0.101543539,0.653903984,0.755459416,0.040968216,-0.003500801
3207,-4.353791326,-1.21523881,0.101652376,0.653862357,0.755501737,0.040839725,-0.00364132
3208,-4.354703494,-1.214675953,0.101766352,0.653876747,0.755493987,0.040749216,-0.003679344
3209,-4.355593953,-1.214153846,0.10188187,0.65393246,0.755448517,0.040697183,-0.003689852
3210,-4.356469093,-1.213667651,0.101995055,0.653987016,0.755403996,0.040642696,-0.003735901
3211,-4.35733101,-1.213212848,0.102100489,0.654033263,0.75536523,0.040613128,-0.003799035
3212,-4.358174493,-1.212787101,0.102202523,0.654027309,0.755369918,0.040618825,-0.003831069
3213,-4.358996586,-1.212378387,0.102300253,0.653928633,0.755454278,0.040643894,-0.003774865
3214,-4.359791496,-1.211988212,0.10238849,0.653732578,0.75562155,0.040703673,-0.00360565
3215,-4.360560741,-1.211617852,0.102466858,0.653439823,0.755871643,0.040781529,-0.003365252
3216,-4.361310126,-1.211267339,0.102536583,0.653080811,0.756177445,0.040883703,-0.003106294
3217,-4.362039098,-1.210952249,0.102592023,0.652694035,0.756505044,0.041014613,-0.002900998
3218,-4.362748751,-1.210665343,0.102635464,0.652285542,0.756848492,0.041183537,-0.002801412
3219,-4.363438613,-1.210405051,0.102664003,0.651845553,0.757217482,0.041364365,-0.002837052
3220,-4.364106068,-1.21016785,0.102670103,0.651353257,0.757633642,0.041489138,-0.00297504
3221,-4.364745054,-1.209966273,0.102659657,0.650811131,0.758095775,0.041545788,-0.003100952
3222,-4.36534982,-1.209804679,0.102636188,0.65019502,0.758623834,0.041550961,-0.003135472
3223,-4.365908613,-1.209687997,0.102604008,0.649502878,0.759218493,0.041525599,-0.002985927
3224,-4.366415813,-1.209607305,0.102560465,0.648724127,0.759885936,0.041511293,-0.002680166
3225,-4.366871258,-1.209558964,0.102503079,0.647883084,0.76060513,0.041498634,-0.002282189
3226,-4.367282827,-1.209534236,0.102435428,0.647057441,0.761309804,0.04147777,-0.001909203
3227,-4.367657035,-1.209519414,0.102352445,0.646244119,0.762007988,0.041349626,-0.001604351
3228,-4.367992394,-1.209518019,0.102254338,0.645459792,0.762689866,0.04103704,-0.001336234
3229,-4.368284047,-1.20953509,0.102150931,0.644763544,0.763301685,0.040612335,-0.001071525
3230,-4.368529048,-1.209578074,0.102056686,0.644219562,0.763786773,0.040128256,-0.000803307
3231,-4.368728997,-1.209652042,0.101978688,0.643864633,0.764113942,0.039596346,-0.000589249
3232,-4.368891983,-1.209767791,0.101914843,0.64372085,0.764264691,0.039021733,-0.000503081
3233,-4.369029391,-1.209931626,0.101859081,0.643747797,0.764273575,0.038396815,-0.000601703
3234,-4.369151021,-1.210149951,0.101812017,0.643900331,0.764176728,0.037754998,-0.000922808
3235,-4.369264019,-1.210415197,0.101768096,0.644119807,0.764019592,0.037171279,-0.001426198
3236,-4.369363014,-1.210721103,0.101735,0.644371066,0.763829355,0.036696117,-0.002010383
3237,-4.36944118,-1.211051183,0.101727983,0.644602723,0.763646702,0.036396287,-0.00252066
3238,-4.369495801,-1.211397146,0.101746412,0.64479907,0.763485633,0.036269635,-0.002891482
3239,-4.369533552,-1.211746056,0.101782286,0.644980223,0.763330205,0.036298999,-0.003145378
3240,-4.36955847,-1.212095118,0.101840184,0.645118938,0.763203739,0.036481318,-0.003274599
3241,-4.369573277,-1.212442524,0.101907756,0.645231199,0.763094367,0.03678053,-0.003298466
3242,-4.369579039,-1.212785667,0.10198702,0.645313484,0.763005348,0.03718765,-0.003228734
3243,-4.369574331,-1.213136288,0.102078366,0.645379305,0.762925891,0.037688817,-0.003031502
3244,-4.369563456,-1.213498132,0.102179755,0.645443384,0.762843275,0.038281312,-0.00274165
3245,-4.369551909,-1.213873332,0.102285818,0.645520336,0.762747919,0.038899837,-0.002431161
3246,-4.369548271,-1.214254062,0.102391096,0.645616486,0.762637863,0.039471883,-0.002194088
3247,-4.369557173,-1.214623194,0.102484522,0.645694378,0.76254855,0.039927569,-0.002065947
3248,-4.369571697,-1.214982049,0.102566927,0.64574229,0.762489974,0.040274057,-0.001983487
3249,-4.369581672,-1.215329183,0.102644119,0.645745407,0.762474184,0.040527174,-0.00188056
3250,-4.369583361,-1.215656448,0.102724014,0.64569733,0.762503679,0.040744201,-0.001734562
3251,-4.369574867,-1.215976626,0.102804134,0.645590754,0.762585124,0.040916605,-0.00152899
3252,-4.369562066,-1.216292326,0.102882952,0.645423261,0.762721328,0.041027411,-0.001319661
